Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
2000-04-30,1461.36,16.74,51.273333333333,171.3,5.99,2185.4817950963,25.034875218914,76.679898569761,43.528574288508
2000-03-31,1442.21,16.76,50.95,171.2,6.26,2158.1025733791,25.079426109813,76.240856819509,43.220748439966
2000-02-29,1388.87,16.736666666667,50.023333333333,169.8,6.52,2095.4208049912,25.251002282097,75.471378459953,42.185635887917
2000-01-31,1425.59,16.713333333333,49.096666666667,168.8,6.66,2163.5629631961,25.365181427725,74.512117520735,43.772578146938
1999-12-31,1428.68,16.69,48.17,168.3,6.28,2174.6941666667,25.405021167558,73.322940062389,44.197939761041
1999-11-30,1391.0,16.673333333333,46.766666666667,168.3,6.03,2117.3387923351,25.379651663696,71.186827837195,43.208290714614
1999-10-31,1300.01,16.656666666667,45.363333333333,168.2,6.11,1980.0130012634,25.369356049346,69.091768356124,40.55285439954
1999-09-30,1318.17,16.64,43.96,167.9,5.92,2011.2593109738,25.389255509232,67.074018761167,41.323451334715
1999-08-31,1327.49,16.576666666667,42.98,167.1,5.94,2035.1768256284,25.413711475165,65.8926997307,41.93071215994
1999-07-31,1380.99,16.513333333333,42.0,166.7,5.79,2122.2780110228,25.377362777445,64.544766046791,43.828035992805
1999-06-30,1322.55,16.45,41.02,166.2,5.9,2038.5831058213,25.356086416967,63.22836868231,42.180675911747
1999-05-31,1332.07,16.45,40.14,166.2,5.54,2053.2572664711,25.356086416967,61.87193366426,42.556676709518
1999-04-30,1334.76,16.45,39.26,166.2,5.18,2057.4036416967,25.356086416967,60.515498646209,42.704509516892
1999-03-31,1281.66,16.45,38.38,165.0,5.23,1989.9227931818,25.540494318182,59.589311363636,41.356103632713
1999-02-28,1246.58,16.36666667,38.15666667,164.5,5.0,1941.3399551672,25.488347269629,59.422629564462,40.40015922926
1999-01-31,1248.77,16.28333333,37.93333333,164.3,4.72,1947.1178305691,25.389438141485,59.146736148181,40.576957677208
1998-12-31,1190.05,16.2,37.71,163.9,4.65,1860.0884476052,25.321148566199,58.942006940207,38.820274780098
1998-11-30,1144.43,16.1833,37.8367,164.0,4.83,1787.6921215701,25.279622092226,59.103982328506,37.369391883921
1998-10-31,1032.47,16.1667,37.9633,164.0,4.53,1612.8015560213,25.253691551067,59.30174175686,33.773102879048
1998-09-30,1020.64,16.14,38.09,163.6,4.81,1598.2202383863,25.273626986553,59.64513332824,33.532356980835
1998-08-31,1074.62,16.0833,38.3833,163.4,5.34,1684.8071901775,25.215666451193,60.177979027693,35.423401024878
1998-07-31,1156.58,16.0167,38.6767,163.2,5.46,1815.5276355699,25.142023448989,60.712287695312,38.259645085249
1998-06-30,1108.39,15.95,38.97,163.0,5.5,1742.0167833589,25.06804256135,61.247750383436,36.802293460092
1998-05-31,1108.42,15.85,39.16,162.8,5.65,1744.2040609644,24.94147919226,61.621976351351,36.956598518969
1998-04-30,1112.2,15.75,39.35,162.5,5.64,1753.3833,24.829875,62.035275,37.276934043029
1998-03-31,1076.83,15.64,39.54,162.2,5.65,1700.7623639797,24.702063810111,62.450102496917,36.296927736425
1998-02-28,1023.74,15.6,39.6,161.9,5.57,1619.9073062075,24.684542927733,62.660762816553,34.70967778227
1998-01-31,963.36,15.55,39.66,161.6,5.54,1527.1953527228,24.65110419245,62.872205290842,32.859968415052
1997-12-31,962.37,15.5,39.72,161.3,5.81,1528.4634194823,24.617541072536,63.084434283943,33.030789042905
1997-11-30,938.92,15.4433,40.0267,161.5,5.88,1489.372750774,24.497113920279,63.492817581269,32.336600532813
1997-10-31,951.16,15.3867,40.3333,161.6,6.03,1507.8549365718,24.392227966429,63.939574323174,32.901498179798
1997-09-30,937.02,15.33,40.64,161.2,6.21,1489.1250302419,24.362646169355,64.58564516129,32.666581341709
1997-08-31,927.24,15.2733,40.61,160.8,6.3,1477.2481483209,24.33291719916,64.698510960821,32.586283486713
1997-07-31,925.29,15.2167,40.58,160.5,6.22,1476.8968773364,24.288057488318,64.771558411215,32.76663768967
1997-06-30,876.29,15.16,40.55,160.3,6.49,1400.4308643949,24.227746412976,64.804427245789,31.256560616381
1997-05-31,833.09,15.1267,40.4467,160.1,6.71,1333.0545756558,24.204727759994,64.720088472049,29.928362224689
1997-04-30,763.93,15.0933,40.3433,160.2,6.89,1221.6263565075,24.136207619382,64.514338471442,27.585160338137
1997-03-31,792.16,15.06,40.24,160.0,6.69,1268.35336875,24.11306015625,64.429584375,28.802458591872
1997-02-28,798.39,15.0067,39.7367,159.6,6.42,1281.5322568139,24.08793962641,63.783192210996,29.265634883576
1997-01-31,766.22,14.9533,39.2333,159.1,6.58,1233.7598829353,24.077656100723,63.1730725055,28.33287012995
1996-12-31,743.25,14.9,38.73,158.6,6.3,1200.5467469262,24.067469262295,62.559267418033,27.723946163894
1996-11-30,735.67,14.82,37.82,158.6,6.2,1188.3030276639,23.93824795082,61.089375,27.585612049013
1996-10-31,701.46,14.74,36.91,158.3,6.53,1135.1920380606,23.854147978522,59.732469598863,26.483467720897
1996-09-30,674.88,14.66,36.0,157.8,6.83,1095.6375285171,23.799855038023,58.444391634981,25.680115512877
1996-08-31,662.68,14.53,35.6367,157.3,6.64,1079.251053719,23.663786157025,58.038489204545,25.412529121455
1996-07-31,644.07,14.4,35.2733,157.0,6.87,1050.9468642516,23.496878980892,57.556420927548,24.858411332348
1996-06-30,668.5,14.27,34.91,156.7,6.91,1092.898312859,23.329332721761,57.072670309509,25.966673558334
1996-05-31,661.23,14.2133,34.62,156.6,6.74,1081.7032435345,23.251474844349,56.63470545977,25.814043827699
1996-04-30,647.17,14.1567,34.33,156.3,6.51,1060.7346101248,23.203333985125,56.268089011516,25.424203848382
1996-03-31,647.07,14.1,34.04,155.7,6.27,1064.6576842486,23.199458092486,56.007769749518,25.629930395216
1996-02-29,649.54,13.9967,34.0133,154.9,5.81,1074.2412467721,23.148431903648,56.252870953034,25.976065550593
1996-01-31,614.42,13.8933,33.9867,154.4,5.65,1019.4487281412,23.051832646535,56.390902133258,24.762465194644
1995-12-31,614.57,13.79,33.96,153.5,5.71,1025.6762919381,23.014589169381,56.676972312704,25.027380664939
1995-11-30,595.53,13.72,34.3667,153.6,5.93,993.2527331543,22.882856445312,57.318386486816,24.347586881115
1995-10-31,582.92,13.65,34.7733,153.7,6.04,971.58864183474,22.75129513663,57.958799353448,23.926762764083
1995-09-30,578.77,13.58,35.18,153.2,6.2,967.81998735313,22.708494614882,58.828044223238,23.9460070753
1995-08-31,559.11,13.51,34.93,152.9,6.49,936.77893189993,22.635766432309,58.524598185088,23.284070256231
1995-07-31,557.37,13.44,34.68,152.5,6.28,936.31307090164,22.577547540984,58.258136065574,23.376412691512
1995-06-30,539.35,13.36,34.43,152.5,6.17,906.04168647541,22.443157377049,57.838166803279,22.718356759521
1995-05-31,523.81,13.3067,33.8033,152.2,6.63,881.67083155388,22.397680942017,56.897317004763,22.19542669802
1995-04-30,507.91,13.2433,33.1767,151.9,7.06,856.59656805464,22.33499110023,55.952919531764,21.64273926188
1995-03-31,493.15,13.17,32.55,151.4,7.2,834.45035295575,22.284723001981,55.077276667767,21.152737302037
1995-02-28,481.92,13.18,31.9,150.9,7.47,818.15021868787,22.375539264414,54.156274850895,20.802571764333
1995-01-31,465.25,13.18,31.25,150.3,7.78,793.00283807385,22.464862774451,53.264564620758,20.219119422457
1994-12-31,455.19,13.17,30.6,149.7,7.81,778.96555235471,22.537789328657,52.365706412826,19.91148410809
1994-11-30,461.01,13.0967,29.51,149.7,7.96,788.92530435872,22.41235121493,50.500392034068,20.209473020394
1994-10-31,463.81,13.0133,28.42,149.5,7.74,794.77876630435,22.299421141304,48.700141304348,20.39575928241
1994-09-30,466.96,12.92,27.33,149.4,7.46,800.71215863454,22.154362449799,46.863678463855,20.576450100819
1994-08-31,464.24,12.9,26.62,149.0,7.24,798.18512416107,22.179450503356,45.768757550336,20.535549404756
1994-07-31,451.4,12.87,25.91,148.4,7.3,779.24674022911,22.217336169137,44.728141425202,20.067951816142
1994-06-30,454.83,12.84,25.2,148.0,7.1,787.28998606419,22.225454391892,43.620050675676,20.29076369067
1994-05-31,450.9,12.7967,24.37,147.5,7.18,783.13305508475,22.225590521186,42.326352966102,20.196492421281
1994-04-30,447.23,12.7533,23.54,147.4,6.97,777.28589170624,22.165239726085,40.912527985075,20.055250085064
1994-03-31,463.81,12.71,22.71,147.2,6.48,807.19718452785,22.119997877038,39.523615404212,20.83337588946
1994-02-28,471.58,12.6667,22.4333,146.7,5.97,823.51706799591,22.11977531953,39.175124987219,21.263840187313
1994-01-31,472.99,12.6233,22.1567,146.2,5.75,828.80416851915,22.119376013167,38.824426141416,21.411974913827
1993-12-31,465.95,12.58,21.89,145.8,5.77,818.70818544239,22.103978909465,38.462328960905,21.164732079815
1993-11-30,462.89,12.56,21.39,145.8,5.72,813.33154192387,22.06883744856,37.583792438272,21.037901189606
1993-10-31,463.9,12.54,20.9,145.7,5.33,815.66562714482,22.04881863418,36.748031056966,21.109178247475
1993-09-30,459.24,12.52,20.41,145.1,5.36,810.81100792557,22.104681254307,36.034867763611,20.993501005229
1993-08-31,454.13,12.52,20.05,144.8,5.68,803.45021452003,22.150478245856,35.472610928867,20.812227546627
1993-07-31,447.29,12.52,19.69,144.4,5.81,793.54093706717,22.211836911357,34.932193992382,20.564596413297
1993-06-30,448.06,12.52,19.33,144.4,5.96,794.90700051939,22.211836911357,34.293514975762,20.60835701296
1993-05-31,445.25,12.5067,19.5,144.2,6.04,791.01734786754,22.219015529646,34.643095527046,20.517605633765
1993-04-30,443.08,12.4933,19.67,144.0,5.97,788.25547395833,22.226036184896,34.993647135417,20.457362016642
1993-03-31,450.16,12.48,19.84,143.6,5.98,803.08183495822,22.26422005571,35.394401114206,20.855200148691
1993-02-28,441.7,12.4467,19.59,143.1,6.26,790.74254454927,22.282398073899,35.070514937107,20.5453367929
1993-01-31,435.23,12.4133,19.34,142.6,6.6,781.89176323633,22.300523917426,34.744357468443,20.323410802996
1992-12-31,435.64,12.39,19.09,141.9,6.77,786.48907505285,22.368468551797,34.464411997886,20.448606721243
1992-11-30,422.84,12.3833,18.74,142.0,6.87,762.84281514084,22.340628683979,33.808708626761,19.833656038801
1992-10-31,412.5,12.3867,18.39,141.8,6.59,745.23812147391,22.378281307299,33.224070433709,19.370271076907
1992-09-30,418.48,12.4,18.04,141.3,6.42,758.71712314225,22.481581740977,32.70707537155,19.708766424745
1992-08-31,417.93,12.3667,17.71,140.9,6.59,759.87104196238,22.484859221966,32.199928584102,19.722137498352
1992-07-31,415.05,12.3433,17.38,140.5,6.84,756.7831161032,22.506206570285,31.689894128114,19.620740694824
1992-06-30,408.27,12.32,17.05,140.2,7.26,746.01368714337,22.511790299572,31.154709789586,19.315365967645
1992-05-31,414.81,12.32,16.7667,139.7,7.39,760.67676673228,22.592362204724,30.74670124821,19.662279795642
1992-04-30,407.41,12.32,16.4833,139.5,7.48,748.17779973118,22.624752688172,30.270339771505,19.301229507881
1992-03-31,407.36,12.32,16.19,139.3,7.54,749.16004307251,22.657236180905,29.774403715004,19.283561861299
1992-02-29,412.56,12.28,16.1233,138.6,7.34,762.5550974026,22.697732683983,29.801494575216,19.582982970387
1992-01-31,416.08,12.24,16.0467,138.1,7.03,771.84572411296,22.705709630702,29.767296628349,19.773068211463
1991-12-31,388.51,12.2,15.97,137.9,7.09,721.74747960479,22.664331036983,29.667980873822,18.441652313513
1991-11-30,385.92,12.2267,16.5867,137.8,7.42,717.45622641509,22.730415742925,30.836005365566,18.288868169301
1991-10-31,386.88,12.2533,17.2033,137.4,7.53,721.33480349345,22.846184211245,32.075421383734,18.349187992002
1991-09-30,387.2,12.28,17.82,137.2,7.65,722.98381924198,22.929342201166,33.273687135568,18.357282591774
1991-08-31,389.4,12.2367,18.33,136.6,7.9,730.28534956076,22.948851404649,34.376298041728,18.512258455338
1991-07-31,380.23,12.1933,18.84,136.2,8.27,715.18206084802,22.934617001652,35.436525330396,18.10345234552
1991-06-30,378.29,12.15,19.41,136.0,8.28,712.57944898897,22.886780790441,36.562338694853,18.015227044688
1991-05-31,377.99,12.14,19.8567,135.6,8.07,714.11468058628,22.935400995575,37.514116717367,18.035430911004
1991-04-30,379.68,12.13,20.3633,135.2,8.04,719.42971153846,22.984308894231,38.585026983173,18.155345895198
1991-03-31,372.28,12.11,20.94,135.0,8.11,706.45300555556,22.980406944444,39.736558333333,17.818620083397
1991-02-28,362.26,12.1133,21.0267,134.8,7.85,688.45860255935,23.020774003153,39.960284045809,17.354664745205
1991-01-31,325.49,12.1067,21.1833,134.6,8.09,619.4980316679,23.042418568908,40.317713767645,15.606190118802
1990-12-31,328.75,12.09,21.34,133.8,8.08,629.44384108744,23.148216087444,40.858803251121,15.846314974729
1990-11-30,315.29,12.0133,21.4733,133.8,8.39,603.6725434417,23.001361813341,41.114027172085,15.187607599503
1990-10-31,307.12,11.9267,21.6067,133.5,8.72,589.35120224719,22.886868272472,41.462407598315,14.818147965501
1990-09-30,315.41,11.83,21.74,132.7,8.89,608.90827477393,22.838162678975,41.969708929917,15.301285443523
1990-08-31,330.75,11.7833,21.58,131.6,8.75,643.85979055851,22.938149871771,42.00905300152,16.168334756509
1990-07-31,360.03,11.7267,21.42,130.4,8.47,707.30778709739,23.038041904716,42.081306556748,17.74717158707
1990-06-30,360.39,11.66,21.26,129.9,8.48,710.74026703233,22.995176096998,41.92773960739,17.817082821653
1990-05-31,350.25,11.5533,21.3967,129.2,8.76,694.48516108746,22.908195322175,42.425954735875,17.392413588645
1990-04-30,338.18,11.4367,21.5333,128.9,8.79,672.1130731187,22.729775809736,42.796180842707,16.813913898736
1990-03-31,338.46,11.32,21.67,128.7,8.59,673.71488636364,22.532803030303,43.134791666667,16.833748233481
1990-02-28,330.45,11.23,22.08,128.0,8.47,661.36792236328,22.475901855469,44.191265625,16.50809351649
1990-01-31,339.97,11.14,22.49,127.4,8.21,683.62589923469,22.400778061224,45.223832908163,17.048843606878
1989-12-31,348.6,11.06,22.87,126.1,7.84,708.20605670103,22.46918814433,46.462055412371,17.650212904947
1989-11-30,340.2,10.9233,23.1633,125.9,7.87,692.23877084988,22.22672476668,47.132669961279,17.242369266947
1989-10-31,347.4,10.7967,23.4267,125.6,8.01,708.57775676752,22.021593167795,47.782494342158,17.640853852798
1989-09-30,347.3,10.73,23.69,125.0,8.19,711.773985,21.9905985,48.5514705,17.714220678979
1989-08-31,346.6,10.5467,24.2,124.6,8.11,712.61975321027,21.684324152287,49.755908908507,17.734251436577
1989-07-31,331.9,10.4233,24.71,124.4,8.02,683.49322246785,21.465064494574,50.886163082797,17.013407650499
1989-06-30,323.7,10.37,25.22,124.1,8.28,668.21813557615,21.406926369863,52.061975221595,16.641904235809
1989-05-31,313.9,10.1933,25.1333,123.8,8.86,649.55811288368,21.093152953352,52.008725449313,16.186353538545
1989-04-30,302.3,10.0867,25.0467,123.1,9.18,629.11122562957,20.9912543816,52.124247882819,15.686742656145
1989-03-31,292.7,10.01,24.96,122.3,9.36,613.1173497547,20.967901165168,52.283597710548,15.298969108882
1989-02-28,294.0,9.89667,24.56,121.6,9.17,619.38558799342,20.84984614669,51.741870888158,15.467060462735
1989-01-31,285.4,9.81333,24.16,121.1,9.09,603.75003096614,20.759629612407,51.109322873658,15.088072442713
1988-12-31,276.5,9.75,23.75,120.5,9.11,587.83498443983,20.72835840249,50.492155082988,14.702086748572
1988-11-30,271.0,9.64,23.4167,120.3,8.96,577.09990648379,20.528572319202,49.866329816085,14.445530680873
1988-10-31,277.4,9.55,23.0733,120.2,8.8,591.2202891015,20.353834754576,49.175930412854,14.811450153278
1988-09-30,268.0,9.46,22.73,119.8,8.98,573.09328046745,20.229337437396,48.606008451586,14.36942877614
1988-08-31,263.7,9.38333,22.3767,119.0,9.26,567.68903886555,20.20027906355,48.172193082983,14.244946310676
1988-07-31,269.1,9.30667,22.0233,118.5,9.06,581.7584335443,20.119783577532,47.611447452532,14.608315717522
1988-06-30,270.7,9.23,21.67,118.0,8.92,587.69715572034,20.038584216102,47.04616684322,14.76646864788
1988-05-31,256.1,9.13667,20.6433,117.5,9.09,558.36611170213,19.920370565426,45.007884239362,14.031891348028
1988-04-30,262.6,9.04333,19.6167,117.1,8.72,574.49356319385,19.784215060312,42.915719273057,14.433316420839
1988-03-31,265.7,8.95,18.59,116.5,8.37,584.26916845494,19.680877145923,40.879050965665,14.668946811103
1988-02-29,258.1,8.90333,18.2267,116.0,8.21,570.00328125,19.662639728987,40.25292059806,14.29827096247
1988-01-31,250.5,8.85667,17.8633,115.7,8.67,554.65344101124,19.61030934691,39.552657935393,13.898336683569
1987-12-31,241.0,8.81,17.5,115.4,8.99,535.00590337955,19.557684683709,38.848976386482,13.389028514427
1987-11-30,245.0,8.76,16.9533,115.4,8.86,543.88566941074,19.446687608319,37.635334364168,13.590885143189
1987-10-31,280.2,8.71,16.4067,115.3,9.52,622.56709670425,19.352460429315,36.453503160234,15.530055563627
1987-09-30,318.7,8.66,15.86,115.0,9.42,709.95621195652,19.291561956522,35.330735869565,17.675620449938
1987-08-31,329.4,8.61333,15.38,114.4,8.76,737.64076704545,19.288231171875,34.441150568182,18.326907245856
1987-07-31,310.1,8.56667,14.9,113.8,8.45,698.0826504833,19.284887776252,33.542184753954,17.306004390512
1987-06-30,301.4,8.52,14.42,113.5,8.4,680.29100220264,19.230522026432,32.547432819383,16.825207307879
1987-05-31,289.1,8.46,14.6467,113.1,8.61,654.83642241379,19.162629310345,33.176038146552,16.160311952656
1987-04-30,289.3,8.4,14.8733,112.7,8.02,657.615222937,19.094254658385,33.808878310781,16.196534453221
1987-03-31,292.5,8.34,15.1,112.1,7.25,668.44795383586,19.059336529884,34.507911462979,16.43334397607
1987-02-28,280.9,8.32,14.8933,111.6,7.25,644.81463373656,19.098817204301,34.188030561156,15.822318142836
1987-01-31,264.5,8.3,14.6867,111.2,7.08,609.35198403777,19.121442221223,33.835046442221,14.922208103719
1986-12-31,248.6,8.28,14.48,110.5,7.11,576.34985294118,19.196205882353,33.570176470588,14.085139814743
1986-11-30,245.1,8.26333,14.6033,110.4,7.25,568.75022078804,19.174911309443,33.886699711277,13.872985596139
1986-10-31,237.4,8.24667,14.7267,110.3,7.43,551.38194696283,19.153601350295,34.204029142112,13.425918860857
1986-09-30,238.3,8.23,14.85,110.2,7.45,553.97451792196,19.132229469147,34.521702019056,13.467314312977
1986-08-31,245.0,8.18667,14.8033,109.7,7.17,572.14590929809,19.118243882748,34.569989955561,13.887667550866
1986-07-31,240.2,8.14333,14.7567,109.5,7.3,561.96106164384,19.051766744863,34.524108236301,13.619995534084
1986-06-30,245.3,8.1,14.71,109.5,7.8,573.89279109589,18.950393835616,34.414851027397,13.888688626457
1986-05-31,238.5,8.07333,14.6467,108.9,7.71,561.05810950413,18.99206401343,34.455554769284,13.560046199232
1986-04-30,238.0,8.04667,14.5833,108.6,7.3,561.42852209945,18.981638848412,34.401178850138,13.552504172869
1986-03-31,232.3,8.02,14.52,108.8,7.78,546.97522403493,18.883948759191,34.188894761029,13.189022981533
1986-02-28,219.4,7.98,14.55,109.3,8.7,514.23756861848,18.70380946935,34.102810498628,12.388219099418
1986-01-31,208.2,7.94,14.58,109.6,9.19,486.65087819343,18.559116104015,34.079585994526,11.715007584488
1985-12-31,207.3,7.9,14.61,109.3,9.26,485.87715576395,18.516302607502,34.243440645014,11.690521474468
1985-11-30,197.5,7.88,14.8167,109.0,9.78,464.18162270642,18.520259174312,34.82349290711,11.164611128667
